long,lat
73.77289188700007,36.8920128380001
73.83407678300006,36.88286610900009
73.86508264200012,36.8725824990001
73.94693811000013,36.83087961800008
73.97670373600005,36.82483347600005
74.00636600700011,36.81573842400006
74.03530480900014,36.81558339400003
74.0943192950001,36.831241354000085
74.10393111200011,36.841318258000015
74.10878869600003,36.875631409000036
74.11529992700008,36.88953236900001
74.12966597500008,36.89842071600013
74.14599572800012,36.9017021690001
74.21172815000011,36.89513926200003
74.23570601500012,36.902167257000045
74.28459191900009,36.93423248300006
74.36810103300007,36.97676218700012
74.39404260300012,36.99402211500011
74.43559045400013,37.0032205210001
74.45698449700012,37.004383240000024
74.47662154100004,36.999318950000045
74.4803422440001,36.996915995000094
74.48364953600009,36.99397043900008
74.50173628700009,36.97242136700005
74.52137333100012,36.95849456800006
74.53739302600007,36.96224110900006
74.54421431500003,36.99402211500011
74.54814172400012,37.00164439000007
74.54927860600003,37.00893076600006
74.54741825400009,37.01567454000009
74.54235396300004,37.021669006000124
74.56178430200009,37.029678854000096
74.62606978300005,37.04275299100006
74.66244999200006,37.05448354100004
74.67795292100004,37.051693014000065
74.69221561700004,37.03588002600007
74.71919071500008,37.01644968700002
74.79257124800012,37.01515777600004
74.82430057800013,36.994125468000036
74.8245072840001,36.994125468000036
74.8532393800001,36.95898549400009
74.86088749200007,36.94689320900001
74.86677860500009,36.91655914300007
74.87235966000009,36.907102356000095
74.88579553300013,36.91144317600008
74.89199670400012,36.92097747800007
74.90078169800012,36.949916280000124
74.91049686700006,36.96255116800005
74.9249662680001,36.970871074000016
74.94232955000007,36.97699473100009
74.9768494060001,36.98428110800005
75.01446984800009,36.98448781300003
75.10014937300008,36.994125468000036
75.11854618400008,36.99123158800005
75.13280887900004,36.98469451900006
75.16123091600008,36.9642048140001
75.19513065600006,36.948882752000046
75.31346968600013,36.92875478100008
75.35129683500008,36.91578399700005
75.37796187400005,36.894286601000104
75.39449833200007,36.86426259400004
75.40142297300014,36.8258670040001
75.40338667800006,36.784784241000054
75.41051802600003,36.747318827000086
75.43191206900013,36.72292755100004
75.49258020000008,36.72070546500005
75.49888472500004,36.727630107000024
75.50188195800013,36.73796539300004
75.50797977700006,36.74762888700006
75.5705082610001,36.766749166000054
75.64977990700004,36.75403676400002
75.72874149600005,36.723185934000114
75.79054650900008,36.687839254000025
75.84976770000003,36.64474111
75.87477909400013,36.61947133400004
75.97658166500008,36.46263336200012
75.9768113990001,36.461755995000075
75.98108273200012,36.445443571000084
75.98743371600006,36.42118886300007
