,type,startTime,endTime,latitude,longitude,description
1691,Moving,2024-08-14 20:38:00+00:00,,38.260849,-119.274553,
1692,Moving,2024-08-14 20:38:00+00:00,,38.257286,-119.264805,
1693,Moving,2024-08-14 20:41:00+00:00,,38.25589,-119.227308,
1694,Moving,2024-08-14 20:42:00+00:00,,38.251847,-119.221969,
1695,Moving,2024-08-14 20:44:00+00:00,,38.210267,-119.230758,
1696,Moving,2024-08-14 20:47:00+00:00,,38.181108,-119.196564,
1697,Moving,2024-08-14 20:53:00+00:00,,38.105915,-119.177314,
1698,Moving,2024-08-14 20:55:00+00:00,,38.07445,-119.177148,
1699,Moving,2024-08-14 20:55:00+00:00,,38.080845,-119.168111,
1700,Moving,2024-08-14 20:56:00+00:00,,38.082781,-119.158435,
1701,Moving,2024-08-14 20:57:00+00:00,,38.075659,-119.166232,
1702,Moving,2024-08-14 20:57:00+00:00,,38.066887,-119.169404,
1703,Moving,2024-08-14 21:01:00+00:00,,38.005429,-119.154079,
1704,Moving,2024-08-14 21:06:00+00:00,,37.958714,-119.121106,
1705,Moving,2024-08-14 21:11:00+00:00,,37.957846,-119.120278,
1706,Moving,2024-08-14 21:12:00+00:00,,37.951279,-119.116913,
1707,Moving,2024-08-14 21:13:00+00:00,,37.943827,-119.118301,
1708,Moving,2024-08-14 21:14:00+00:00,,37.939779,-119.123829,
1709,Moving,2024-08-14 21:15:00+00:00,,37.936846,-119.144171,
1710,Moving,2024-08-14 21:16:00+00:00,,37.933225,-119.153228,
1711,Moving,2024-08-14 21:17:00+00:00,,37.931099,-119.163055,
1712,Moving,2024-08-14 21:18:00+00:00,,37.935078,-119.178152,
1713,Moving,2024-08-14 21:19:00+00:00,,37.941864,-119.182805,
1714,Moving,2024-08-14 21:20:00+00:00,,37.949138,-119.196711,
1715,Moving,2024-08-14 21:21:00+00:00,,37.950159,-119.205681,
1716,Moving,2024-08-14 21:22:00+00:00,,37.952011,-119.223155,
1717,Moving,2024-08-14 21:23:00+00:00,,37.948184,-119.22541,
1718,Moving,2024-08-14 21:24:00+00:00,,37.935926,-119.231701,
1719,Moving,2024-08-14 21:25:00+00:00,,37.939798,-119.239157,
1720,Moving,2024-08-14 21:26:00+00:00,,37.932099,-119.24968,
1721,Moving,2024-08-14 21:27:00+00:00,,37.927168,-119.255778,
1722,Moving,2024-08-14 21:28:00+00:00,,37.913371,-119.257679,
1723,Moving,2024-08-14 21:29:00+00:00,,37.911625,-119.257969,
1724,Moving,2024-08-14 21:30:00+00:00,,37.911473,-119.257965,
1725,Moving,2024-08-14 21:31:00+00:00,,37.911172,-119.257912,
1726,Moving,2024-08-14 21:32:00+00:00,,37.907955,-119.258837,
1727,Moving,2024-08-14 21:33:00+00:00,,37.892985,-119.26028,
1728,Moving,2024-08-14 21:34:00+00:00,,37.887768,-119.267911,
1729,Moving,2024-08-14 21:35:00+00:00,,37.878197,-119.282197,
1730,Moving,2024-08-14 21:36:00+00:00,,37.878466,-119.29202,
1731,Moving,2024-08-14 21:37:00+00:00,,37.880449,-119.312971,
1732,Moving,2024-08-14 21:38:00+00:00,,37.881603,-119.322072,
1733,Moving,2024-08-14 21:39:00+00:00,,37.880065,-119.337896,
1734,Moving,2024-08-14 21:40:00+00:00,,37.877571,-119.345461,
1735,Moving,2024-08-14 21:41:00+00:00,,37.874726,-119.356842,
1736,Moving,2024-08-14 21:42:00+00:00,,37.872373,-119.363451,
1737,Moving,2024-08-14 21:43:00+00:00,,37.871966,-119.369096,
1738,Moving,2024-08-14 21:44:00+00:00,,37.873566,-119.381312,
1739,Moving,2024-08-14 21:45:00+00:00,,37.874482,-119.388734,
1740,Moving,2024-08-14 21:46:00+00:00,,37.881168,-119.398846,
1741,Moving,2024-08-14 21:47:00+00:00,,37.87789,-119.405067,
1742,Moving,2024-08-14 21:48:00+00:00,,37.874671,-119.419389,
1743,Moving,2024-08-14 21:49:00+00:00,,37.872379,-119.426966,
1744,Moving,2024-08-14 21:50:00+00:00,,37.859945,-119.435827,
1745,Moving,2024-08-14 21:51:00+00:00,,37.852475,-119.440746,
1746,Moving,2024-08-14 21:52:00+00:00,,37.839276,-119.4509,
1747,Moving,2024-08-14 21:53:00+00:00,,37.836159,-119.454696,
1748,Moving,2024-08-14 21:54:00+00:00,,37.83308,-119.46551,
1749,Moving,2024-08-14 21:55:00+00:00,,37.828031,-119.468544,
1750,Moving,2024-08-14 21:56:00+00:00,,37.819545,-119.478424,
1751,Moving,2024-08-14 21:57:00+00:00,,37.813042,-119.482978,
1752,Moving,2024-08-14 21:58:00+00:00,,37.812384,-119.487212,
1753,Moving,2024-08-14 21:59:00+00:00,,37.817032,-119.498348,
1754,Moving,2024-08-14 22:00:00+00:00,,37.812711,-119.503848,
1755,Visit,2024-08-14 21:05:31+00:00,2024-08-14 21:11:23+00:00,37.812711,-119.503848,ChIJQYo_RKFIloARQ8dSNO59ZmA
1756,Moving,2024-08-14 22:01:00+00:00,,37.81731,-119.509987,
1757,Moving,2024-08-14 22:02:00+00:00,,37.81739,-119.517587,
1758,Moving,2024-08-14 22:03:00+00:00,,37.810938,-119.532969,
1759,Moving,2024-08-14 22:09:00+00:00,,37.828802,-119.580871,
1760,Moving,2024-08-14 22:10:00+00:00,,37.835378,-119.577979,
1761,Moving,2024-08-14 22:12:00+00:00,,37.852319,-119.577751,
1762,Moving,2024-08-14 22:13:00+00:00,,37.848374,-119.583684,
1763,Moving,2024-08-14 22:15:00+00:00,,37.843287,-119.594941,
1764,Moving,2024-08-14 22:16:00+00:00,,37.84992,-119.604412,
1765,Moving,2024-08-14 22:17:00+00:00,,37.849055,-119.612061,
1766,Moving,2024-08-14 22:18:00+00:00,,37.850153,-119.627336,
1767,Moving,2024-08-14 22:19:00+00:00,,37.854107,-119.636053,
1768,Moving,2024-08-14 22:20:00+00:00,,37.853557,-119.65009,
1769,Moving,2024-08-14 22:21:00+00:00,,37.849749,-119.656064,
1770,Moving,2024-08-14 22:22:00+00:00,,37.849868,-119.671582,
1771,Moving,2024-08-14 22:23:00+00:00,,37.845982,-119.678019,
1772,Moving,2024-08-14 22:24:00+00:00,,37.840817,-119.685362,
1773,Moving,2024-08-14 22:25:00+00:00,,37.831918,-119.699521,
1774,Moving,2024-08-14 22:26:00+00:00,,37.826468,-119.701776,
1775,Moving,2024-08-14 22:27:00+00:00,,37.821062,-119.706114,
1776,Moving,2024-08-14 22:32:00+00:00,,37.785022,-119.740222,
1777,Moving,2024-08-14 22:33:00+00:00,,37.781306,-119.747608,
1778,Moving,2024-08-14 22:36:00+00:00,,37.761485,-119.774529,
1779,Moving,2024-08-14 22:37:00+00:00,,37.757411,-119.77012,
1780,Moving,2024-08-14 22:38:00+00:00,,37.758446,-119.781815,
1781,Moving,2024-08-14 22:39:00+00:00,,37.758674,-119.788832,
1782,Moving,2024-08-14 22:40:00+00:00,,37.758573,-119.793924,
1783,Moving,2024-08-14 22:42:00+00:00,,37.752462,-119.796878,
1784,Moving,2024-08-14 22:46:00+00:00,,37.741767,-119.763588,
1785,Moving,2024-08-14 22:47:00+00:00,,37.743104,-119.757078,
1786,Moving,2024-08-14 22:48:00+00:00,,37.732804,-119.760725,
1787,Moving,2024-08-14 22:49:00+00:00,,37.731039,-119.756173,
1788,Moving,2024-08-14 22:58:00+00:00,,37.719329,-119.682532,
1789,Moving,2024-08-14 22:59:00+00:00,,37.718794,-119.677694,
1790,Moving,2024-08-14 23:07:00+00:00,,37.726756,-119.609458,
1791,Moving,2024-08-14 23:12:00+00:00,,37.739561,-119.57347,
1792,Moving,2024-08-14 23:13:00+00:00,,37.738269,-119.571489,
1793,Moving,2024-08-14 23:14:00+00:00,,37.738086,-119.567045,
1794,Moving,2024-08-14 23:15:00+00:00,,37.735955,-119.565907,
1795,Moving,2024-08-14 23:16:00+00:00,,37.735357,-119.566585,
1796,Moving,2024-08-14 23:17:00+00:00,,37.734737,-119.566144,
1797,Moving,2024-08-14 23:18:00+00:00,,37.734853,-119.566072,
1798,Moving,2024-08-14 23:19:00+00:00,,37.734853,-119.566072,
1799,Moving,2024-08-14 23:22:00+00:00,,37.734924,-119.565827,
1800,Moving,2024-08-14 23:23:00+00:00,,37.734847,-119.565174,
1801,Moving,2024-08-14 23:24:00+00:00,,37.734768,-119.564621,
1802,Moving,2024-08-14 23:25:00+00:00,,37.734625,-119.564005,
1803,Moving,2024-08-14 23:26:00+00:00,,37.734143,-119.56311,
1804,Moving,2024-08-14 23:27:00+00:00,,37.733658,-119.562283,
1805,Moving,2024-08-14 23:28:00+00:00,,37.733307,-119.561946,
1806,Moving,2024-08-14 23:29:00+00:00,,37.732785,-119.561085,
1807,Moving,2024-08-14 23:30:00+00:00,,37.7325,-119.560462,
1808,Moving,2024-08-14 23:31:00+00:00,,37.73241,-119.559883,
1809,Moving,2024-08-14 23:32:00+00:00,,37.732141,-119.559777,
1810,Moving,2024-08-14 23:36:00+00:00,,37.732363,-119.557986,
1811,Moving,2024-08-14 23:37:00+00:00,,37.731904,-119.558218,
1812,Moving,2024-08-14 23:38:00+00:00,,37.731468,-119.558426,
1813,Moving,2024-08-14 23:39:00+00:00,,37.730835,-119.558195,
1814,Moving,2024-08-14 23:40:00+00:00,,37.730421,-119.557954,
1815,Moving,2024-08-14 23:41:00+00:00,,37.729591,-119.557928,
1816,Moving,2024-08-14 23:42:00+00:00,,37.729092,-119.557871,
1817,Moving,2024-08-14 23:43:00+00:00,,37.728409,-119.558227,
1818,Moving,2024-08-14 23:44:00+00:00,,37.728001,-119.55821,
1819,Moving,2024-08-14 23:45:00+00:00,,37.727289,-119.558412,
1820,Moving,2024-08-14 23:46:00+00:00,,37.726932,-119.558508,
1821,Moving,2024-08-14 23:47:00+00:00,,37.726576,-119.55792,
1822,Moving,2024-08-14 23:48:00+00:00,,37.726557,-119.557582,
1823,Moving,2024-08-14 23:49:00+00:00,,37.726285,-119.557185,
1824,Moving,2024-08-14 23:50:00+00:00,,37.726242,-119.556218,
1825,Moving,2024-08-14 23:51:00+00:00,,37.726077,-119.555872,
1826,Moving,2024-08-14 23:52:00+00:00,,37.726302,-119.555085,
1827,Moving,2024-08-14 23:53:00+00:00,,37.726399,-119.554803,
1828,Moving,2024-08-14 23:54:00+00:00,,37.726414,-119.554001,
1829,Moving,2024-08-14 23:55:00+00:00,,37.726328,-119.553609,
1830,Moving,2024-08-14 23:56:00+00:00,,37.726198,-119.553432,
1831,Moving,2024-08-14 23:57:00+00:00,,37.726299,-119.552436,
1832,Moving,2024-08-14 23:58:00+00:00,,37.726338,-119.551975,
1833,Moving,2024-08-14 23:59:00+00:00,,37.726103,-119.551781,
1834,Moving,2024-08-15 00:04:00+00:00,,37.726215,-119.549301,
1835,Moving,2024-08-15 00:08:00+00:00,,37.726045,-119.546594,
1836,Moving,2024-08-15 00:20:00+00:00,,37.726672,-119.544338,
1837,Moving,2024-08-15 00:51:00+00:00,,37.726815,-119.541658,
1838,Moving,2024-08-15 01:26:00+00:00,,37.726842,-119.545243,
1839,Moving,2024-08-15 01:33:00+00:00,,37.726141,-119.54953,
1840,Moving,2024-08-15 01:39:00+00:00,,37.726391,-119.551911,
1841,Moving,2024-08-15 01:43:00+00:00,,37.726464,-119.55473,
1842,Moving,2024-08-15 01:48:00+00:00,,37.726351,-119.558123,
1843,Moving,2024-08-15 01:54:00+00:00,,37.729798,-119.557887,
1844,Moving,2024-08-15 01:59:00+00:00,,37.732833,-119.557893,
1845,Moving,2024-08-15 02:06:00+00:00,,37.732508,-119.560603,
1846,Moving,2024-08-15 02:11:00+00:00,,37.734654,-119.564196,
1847,Moving,2024-08-15 02:15:00+00:00,,37.73529,-119.566442,
1848,Moving,2024-08-15 02:17:00+00:00,,37.739012,-119.567721,
1849,Moving,2024-08-15 02:17:00+00:00,,37.739592,-119.570431,
1850,Moving,2024-08-15 02:19:00+00:00,,37.743684,-119.576692,
1851,Moving,2024-08-15 02:22:00+00:00,,37.74415,-119.58625,
1852,Moving,2024-08-15 03:23:00+00:00,,37.817798,-120.056681,
1853,Moving,2024-08-15 03:53:00+00:00,,37.815809,-120.06201,
1854,Moving,2024-08-15 03:57:00+00:00,,37.817639,-120.058501,
1855,Visit,2024-08-15 03:23:01+00:00,2024-08-15 04:19:03+00:00,37.817639,-120.058501,ChIJcV7CAdnZloARHQW3Sez__do
1856,Moving,2024-08-15 04:19:00+00:00,,37.81752,-120.058326,
1857,Moving,2024-08-15 04:20:00+00:00,,37.813927,-120.065732,
1858,Moving,2024-08-15 04:21:00+00:00,,37.815438,-120.0719,
1859,Moving,2024-08-15 04:22:00+00:00,,37.819714,-120.078903,
1860,Moving,2024-08-15 04:22:00+00:00,,37.820727,-120.087524,
1861,Moving,2024-08-15 04:23:00+00:00,,37.825403,-120.094207,
1862,Moving,2024-08-15 04:25:00+00:00,,37.813823,-120.117778,
1863,Moving,2024-08-15 04:25:00+00:00,,37.813039,-120.122032,
1864,Moving,2024-08-15 04:27:00+00:00,,37.800516,-120.121004,
1865,Moving,2024-08-15 04:28:00+00:00,,37.796501,-120.123893,
1866,Moving,2024-08-15 04:30:00+00:00,,37.785003,-120.111418,
1867,Moving,2024-08-15 04:31:00+00:00,,37.781029,-120.111327,
1868,Moving,2024-08-15 04:31:00+00:00,,37.776753,-120.105443,
1869,Moving,2024-08-15 04:32:00+00:00,,37.770236,-120.103482,
1870,Moving,2024-08-15 04:33:00+00:00,,37.766749,-120.106795,
1871,Moving,2024-08-15 04:33:00+00:00,,37.762362,-120.107504,
1872,Moving,2024-08-15 04:34:00+00:00,,37.758402,-120.105575,
1873,Moving,2024-08-15 04:35:00+00:00,,37.756186,-120.10111,
1874,Moving,2024-08-15 04:36:00+00:00,,37.753699,-120.104738,
1875,Moving,2024-08-15 04:37:00+00:00,,37.755146,-120.112335,
1876,Moving,2024-08-15 04:38:00+00:00,,37.75354,-120.11729,
1877,Moving,2024-08-15 04:38:00+00:00,,37.750715,-120.120453,
1878,Moving,2024-08-15 04:39:00+00:00,,37.750088,-120.124764,
1879,Visit,2024-08-15 04:38:52+00:00,2024-08-15 14:26:10+00:00,37.750088,-120.124764,ChIJczTtzWTTloARnS8J33bDKBk
1880,Moving,2024-08-15 14:26:00+00:00,,37.749938,-120.123457,
1881,Moving,2024-08-15 14:27:00+00:00,,37.749629,-120.126243,
1882,Moving,2024-08-15 14:29:00+00:00,,37.739937,-120.135672,
1883,Moving,2024-08-15 14:31:00+00:00,,37.738086,-120.153515,
1884,Moving,2024-08-15 14:32:00+00:00,,37.73383,-120.165104,
1885,Moving,2024-08-15 14:34:00+00:00,,37.739539,-120.177087,
1886,Moving,2024-08-15 14:34:00+00:00,,37.735433,-120.175205,
1887,Moving,2024-08-15 14:35:00+00:00,,37.733579,-120.178481,
1888,Moving,2024-08-15 14:36:00+00:00,,37.73634,-120.185004,
1889,Moving,2024-08-15 14:36:00+00:00,,37.730804,-120.187257,
1890,Moving,2024-08-15 14:38:00+00:00,,37.720588,-120.186496,
1891,Moving,2024-08-15 14:40:00+00:00,,37.709851,-120.197204,
1892,Moving,2024-08-15 14:41:00+00:00,,37.712988,-120.212972,
1893,Moving,2024-08-15 14:43:00+00:00,,37.706123,-120.227358,
1894,Moving,2024-08-15 14:44:00+00:00,,37.707701,-120.247697,
1895,Moving,2024-08-15 14:45:00+00:00,,37.70193,-120.252718,
1896,Moving,2024-08-15 14:48:00+00:00,,37.700435,-120.291754,
1897,Moving,2024-08-15 14:50:00+00:00,,37.714123,-120.321382,
1898,Moving,2024-08-15 14:50:00+00:00,,37.710028,-120.332599,
1899,Moving,2024-08-15 14:51:00+00:00,,37.70076,-120.334481,
1900,Moving,2024-08-15 14:52:00+00:00,,37.683391,-120.331185,
1901,Moving,2024-08-15 14:53:00+00:00,,37.676293,-120.337608,
1902,Moving,2024-08-15 14:54:00+00:00,,37.675792,-120.346805,
1903,Moving,2024-08-15 14:54:00+00:00,,37.679331,-120.357171,
1904,Moving,2024-08-15 14:55:00+00:00,,37.675988,-120.365273,
1905,Moving,2024-08-15 14:57:00+00:00,,37.658315,-120.373144,
1906,Moving,2024-08-15 14:57:00+00:00,,37.649131,-120.370608,
1907,Moving,2024-08-15 14:58:00+00:00,,37.642671,-120.377189,
1908,Moving,2024-08-15 14:59:00+00:00,,37.637357,-120.387579,
1909,Moving,2024-08-15 14:59:00+00:00,,37.639717,-120.396935,
1910,Moving,2024-08-15 15:00:00+00:00,,37.64545,-120.404731,
1911,Moving,2024-08-15 15:05:00+00:00,,37.663543,-120.465554,
1912,Moving,2024-08-15 15:06:00+00:00,,37.661857,-120.48105,
1913,Moving,2024-08-15 15:09:00+00:00,,37.637151,-120.509335,
1914,Moving,2024-08-15 15:09:00+00:00,,37.633637,-120.51997,
1915,Moving,2024-08-15 15:10:00+00:00,,37.637501,-120.529231,
1916,Moving,2024-08-15 15:12:00+00:00,,37.637475,-120.564309,
1917,Moving,2024-08-15 15:15:00+00:00,,37.644433,-120.605319,
1918,Moving,2024-08-15 15:16:00+00:00,,37.643226,-120.614161,
1919,Moving,2024-08-15 15:16:00+00:00,,37.638871,-120.619826,
1920,Moving,2024-08-15 15:21:00+00:00,,37.646756,-120.697285,
1921,Moving,2024-08-15 15:25:00+00:00,,37.638495,-120.759139,
1922,Moving,2024-08-15 15:31:00+00:00,,37.638615,-120.803528,
1923,Moving,2024-08-15 15:37:00+00:00,,37.638454,-120.887732,
1924,Moving,2024-08-15 15:42:00+00:00,,37.638284,-120.925734,
1925,Moving,2024-08-15 15:48:00+00:00,,37.638234,-120.972975,
1926,Moving,2024-08-15 15:50:00+00:00,,37.637374,-120.988893,
1927,Moving,2024-08-15 15:55:00+00:00,,37.645651,-120.998864,
1928,Moving,2024-08-15 15:57:00+00:00,,37.645622,-120.994104,
1929,Moving,2024-08-15 15:58:00+00:00,,37.644083,-120.995645,
1930,Moving,2024-08-15 15:59:00+00:00,,37.644268,-120.997508,
1931,Visit,2024-08-15 15:58:41+00:00,2024-08-15 16:08:16+00:00,37.644268,-120.997508,ChIJ5SMrEPJTkIAR1iQ4U2ZLvQY
1932,Moving,2024-08-15 16:08:00+00:00,,37.645587,-120.998899,
1933,Moving,2024-08-15 16:14:00+00:00,,37.645629,-121.047431,
1934,Moving,2024-08-15 16:15:00+00:00,,37.645284,-121.067045,
1935,Moving,2024-08-15 16:16:00+00:00,,37.640386,-121.067348,
1936,Moving,2024-08-15 16:16:00+00:00,,37.638233,-121.072565,
1937,Moving,2024-08-15 16:22:00+00:00,,37.637877,-121.160187,
1938,Moving,2024-08-15 16:27:00+00:00,,37.640139,-121.240932,
1939,Moving,2024-08-15 16:32:00+00:00,,37.638046,-121.319248,
1940,Moving,2024-08-15 16:36:00+00:00,,37.638833,-121.399377,
1941,Moving,2024-08-15 16:42:00+00:00,,37.694552,-121.493776,
1942,Moving,2024-08-15 16:46:00+00:00,,37.739921,-121.558253,
1943,Moving,2024-08-15 16:46:00+00:00,,37.742276,-121.56944,
1944,Moving,2024-08-15 16:52:00+00:00,,37.737294,-121.612521,
1945,Moving,2024-08-15 16:53:00+00:00,,37.73362,-121.630786,
1946,Moving,2024-08-15 16:54:00+00:00,,37.727417,-121.637466,
1947,Moving,2024-08-15 16:56:00+00:00,,37.718033,-121.666554,
1948,Moving,2024-08-15 16:57:00+00:00,,37.721822,-121.679243,
1949,Moving,2024-08-15 17:00:00+00:00,,37.70248,-121.744693,
1950,Moving,2024-08-15 17:03:00+00:00,,37.701223,-121.798011,
1951,Moving,2024-08-15 17:04:00+00:00,,37.702258,-121.800075,
1952,Moving,2024-08-15 17:05:00+00:00,,37.699739,-121.803391,
1953,Moving,2024-08-15 17:06:00+00:00,,37.69652,-121.805513,
1954,Moving,2024-08-15 17:12:00+00:00,,37.652407,-121.805572,
1955,Moving,2024-08-15 17:14:00+00:00,,37.651114,-121.80403,
1956,Moving,2024-08-15 17:22:00+00:00,,37.652052,-121.805235,
1957,Moving,2024-08-15 17:25:00+00:00,,37.656573,-121.823136,
1958,Moving,2024-08-15 17:25:00+00:00,,37.661736,-121.828917,
1959,Moving,2024-08-15 17:26:00+00:00,,37.665015,-121.836526,
1960,Moving,2024-08-15 17:28:00+00:00,,37.664904,-121.854711,
1961,Moving,2024-08-15 17:30:00+00:00,,37.653972,-121.861212,
1962,Moving,2024-08-15 17:31:00+00:00,,37.652196,-121.867004,
1963,Moving,2024-08-15 17:32:00+00:00,,37.656047,-121.877261,
1964,Moving,2024-08-15 17:35:00+00:00,,37.64085,-121.88307,
1965,Moving,2024-08-15 17:37:00+00:00,,37.656805,-121.900921,
1966,Moving,2024-08-15 17:41:00+00:00,,37.642012,-121.886358,
1967,Moving,2024-08-15 17:43:00+00:00,,37.605961,-121.872821,
1968,Moving,2024-08-15 17:45:00+00:00,,37.58891,-121.870913,
1969,Moving,2024-08-15 17:45:00+00:00,,37.581029,-121.87506,
1970,Moving,2024-08-15 17:49:00+00:00,,37.558149,-121.913777,
1971,Moving,2024-08-15 17:50:00+00:00,,37.540755,-121.9246,
1972,Moving,2024-08-15 17:51:00+00:00,,37.529891,-121.943597,
1973,Moving,2024-08-15 17:52:00+00:00,,37.521527,-121.94496,
1974,Moving,2024-08-15 17:58:00+00:00,,37.501557,-121.930349,
1975,Moving,2024-08-15 17:59:00+00:00,,37.497477,-121.925995,
1976,Moving,2024-08-15 18:00:00+00:00,,37.494183,-121.925055,
1977,Visit,2024-08-15 17:13:38+00:00,2024-08-15 17:22:03+00:00,37.494183,-121.925055,ChIJXQ3ealvdj4AR7oDYzkTLRfg
1978,Moving,2024-08-15 18:02:00+00:00,,37.486355,-121.933333,
1979,Moving,2024-08-15 18:03:00+00:00,,37.478502,-121.934233,
1980,Moving,2024-08-15 18:09:00+00:00,,37.411732,-121.911932,
1981,Moving,2024-08-15 18:13:00+00:00,,37.362918,-121.902842,
1982,Moving,2024-08-15 18:13:00+00:00,,37.359616,-121.907658,
1983,Moving,2024-08-15 18:17:00+00:00,,37.36675,-121.913326,
1984,Moving,2024-08-15 18:18:00+00:00,,37.364646,-121.918698,
1985,Moving,2024-08-15 18:19:00+00:00,,37.366306,-121.925227,
1986,Moving,2024-08-15 18:20:00+00:00,,37.365508,-121.923076,
1987,Moving,2024-08-15 18:36:00+00:00,,37.364044,-121.922783,
1988,Moving,2024-08-15 18:43:00+00:00,,37.365555,-121.924259,
1989,Moving,2024-08-15 18:44:00+00:00,,37.365421,-121.92399,
1990,Moving,2024-08-15 18:46:00+00:00,,37.360208,-121.918745,
1991,Moving,2024-08-15 18:47:00+00:00,,37.363372,-121.919933,
1992,Moving,2024-08-15 18:48:00+00:00,,37.366786,-121.913802,
1993,Moving,2024-08-15 18:56:00+00:00,,37.385741,-121.92626,
1994,Moving,2024-08-15 19:02:00+00:00,,37.410011,-121.943933,
1995,Moving,2024-08-15 19:06:00+00:00,,37.416348,-121.953693,
1996,Moving,2024-08-15 19:14:00+00:00,,37.416303,-121.955453,
1997,Moving,2024-08-15 19:18:00+00:00,,37.406798,-121.941436,
1998,Moving,2024-08-15 19:29:00+00:00,,37.404328,-121.94161,
1999,Visit,2024-08-15 18:20:08+00:00,2024-08-15 18:44:27+00:00,37.404328,-121.94161,ChIJm8Wz-sPLj4ARPn72bT9E-rw
2000,Visit,2024-08-15 19:06:06+00:00,2024-08-15 19:14:13+00:00,37.404328,-121.94161,ChIJLbLleRTJj4AREv-XVQwYX94
2001,Visit,2024-08-15 19:28:44+00:00,2024-08-15 23:13:25+00:00,37.404328,-121.94161,ChIJBam-4A3Jj4ARxFTyRmoPJLM
2002,Moving,2024-08-15 23:13:00+00:00,,37.405799,-121.9423,
2003,Moving,2024-08-15 23:15:00+00:00,,37.40908,-121.944483,
2004,Moving,2024-08-15 23:16:00+00:00,,37.412312,-121.93768,
2005,Moving,2024-08-15 23:19:00+00:00,,37.419154,-121.939243,
2006,Moving,2024-08-15 23:20:00+00:00,,37.423905,-121.921297,
2007,Moving,2024-08-15 23:21:00+00:00,,37.432143,-121.918759,
2008,Moving,2024-08-15 23:26:00+00:00,,37.483025,-121.93627,
2009,Moving,2024-08-15 23:31:00+00:00,,37.532495,-122.00704,
2010,Moving,2024-08-15 23:37:00+00:00,,37.557755,-122.032236,
2011,Moving,2024-08-15 23:41:00+00:00,,37.571342,-122.045584,
2012,Moving,2024-08-15 23:47:00+00:00,,37.592943,-122.056741,
2013,Moving,2024-08-15 23:52:00+00:00,,37.616122,-122.073278,
2014,Moving,2024-08-15 23:58:00+00:00,,37.659576,-122.103393,
2015,Moving,2024-08-15 23:59:00+00:00,,37.674791,-122.114855,
2016,Moving,2024-08-16 00:05:00+00:00,,37.732156,-122.188867,
2017,Moving,2024-08-16 00:08:00+00:00,,37.771309,-122.222923,
2018,Moving,2024-08-16 00:09:00+00:00,,37.775142,-122.233559,
2019,Moving,2024-08-16 00:10:00+00:00,,37.783646,-122.240377,
2020,Moving,2024-08-16 00:13:00+00:00,,37.798436,-122.274319,
2021,Moving,2024-08-16 00:14:00+00:00,,37.804593,-122.279084,
2022,Moving,2024-08-16 00:18:00+00:00,,37.838635,-122.264792,
2023,Moving,2024-08-16 00:19:00+00:00,,37.843029,-122.257514,
2024,Moving,2024-08-16 00:25:00+00:00,,37.858601,-122.245069,
2025,Moving,2024-08-16 00:25:00+00:00,,37.862814,-122.246548,
2026,Moving,2024-08-16 00:26:00+00:00,,37.863678,-122.250228,
2027,Moving,2024-08-16 00:28:00+00:00,,37.871662,-122.252718,
2028,Moving,2024-08-16 00:29:00+00:00,,37.873504,-122.25501,
2029,Moving,2024-08-16 00:29:00+00:00,,37.87304,-122.25807,
2030,Moving,2024-08-16 00:33:00+00:00,,37.872234,-122.254842,
2031,Moving,2024-08-16 00:44:00+00:00,,37.869395,-122.256205,
2032,Moving,2024-08-16 01:00:00+00:00,,37.871236,-122.254536,
2033,Moving,2024-08-16 01:06:00+00:00,,37.873301,-122.254289,
2034,Visit,2024-08-16 00:32:54+00:00,2024-08-16 05:28:48+00:00,37.873301,-122.254289,ChIJwdcixRh3j4ARiTJrO-o0gNo
2035,Moving,2024-08-16 05:16:00+00:00,,37.872372,-122.260254,
2036,Moving,2024-08-16 05:20:00+00:00,,37.87201,-122.263044,
2037,Moving,2024-08-16 05:23:00+00:00,,37.872471,-122.265515,
2038,Moving,2024-08-16 05:27:00+00:00,,37.872304,-122.267867,
2039,Moving,2024-08-16 05:29:00+00:00,,37.870622,-122.268228,
2040,Moving,2024-08-16 05:33:00+00:00,,37.870362,-122.268199,
2041,Moving,2024-08-16 05:38:00+00:00,,37.882223,-122.286123,
2042,Moving,2024-08-16 05:41:00+00:00,,37.844232,-122.270174,
2043,Moving,2024-08-16 05:43:00+00:00,,37.837391,-122.268704,
2044,Moving,2024-08-16 05:44:00+00:00,,37.832041,-122.266434,
2045,Moving,2024-08-16 05:47:00+00:00,,37.827849,-122.267775,
2046,Moving,2024-08-16 05:51:00+00:00,,37.826153,-122.266947,
2047,Moving,2024-08-16 05:59:00+00:00,,37.8009,-122.271592,
2048,Visit,2024-08-16 05:28:48+00:00,2024-08-16 05:33:21+00:00,37.8009,-122.271592,ChIJp_u8y51-hYARtr2MkeTBdK0
2049,Moving,2024-08-16 06:15:00+00:00,,37.682472,-122.10558,
2050,Moving,2024-08-16 06:21:00+00:00,,37.634419,-122.057459,
2051,Moving,2024-08-16 06:30:00+00:00,,37.558204,-121.978745,
2052,Moving,2024-08-16 06:36:00+00:00,,37.501324,-121.940789,
2053,Moving,2024-08-16 06:37:00+00:00,,37.4902,-121.929638,
2054,Moving,2024-08-16 06:43:00+00:00,,37.409735,-121.8909,
2055,Moving,2024-08-16 07:01:00+00:00,,37.411445,-121.89139,
2056,Moving,2024-08-16 07:02:00+00:00,,37.413363,-121.892446,
